Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
470,CA-2018-469623,01/02/2018,05/02/2018,Second Class,DD-88321,Customer DD-88321,Consumer,United States,New York City,California,52520,Central,TEC-AC-53426597,Technology,Accessories,Accessories Item 64,306.2
471,CA-2018-810988,13/09/2018,19/09/2018,First Class,CC-46622,Customer CC-46622,Home Office,United States,Houston,Washington,66290,East,TEC-PH-77595915,Technology,Phones,Phones Item 57,243.33
472,CA-2015-174783,13/09/2015,18/09/2015,Standard Class,AA-26018,Customer AA-26018,Home Office,United States,Houston,New York,60746,East,FUR-BO-56472654,Furniture,Bookcases,Bookcases Item 93,737.56
473,CA-2016-971236,19/01/2016,22/01/2016,Standard Class,DD-71589,Customer DD-71589,Home Office,United States,Seattle,New York,83109,South,OFF-LA-78151555,Office Supplies,Labels,Labels Item 34,89.93
474,CA-2018-585540,30/01/2018,03/02/2018,Same Day,AA-79801,Customer AA-79801,Corporate,United States,Philadelphia,Pennsylvania,83060,South,FUR-CH-79678220,Furniture,Chairs,Chairs Item 87,424.02
475,CA-2017-232083,21/04/2017,25/04/2017,First Class,AA-47442,Customer AA-47442,Home Office,United States,San Francisco,Pennsylvania,83493,East,OFF-FA-99461680,Office Supplies,Fasteners,Fasteners Item 38,50.22
476,CA-2017-615198,03/03/2017,04/03/2017,First Class,DD-65784,Customer DD-65784,Home Office,United States,Los Angeles,California,66822,West,TEC-PH-22163652,Technology,Phones,Phones Item 20,743.86
477,CA-2015-232054,23/09/2015,27/09/2015,Same Day,BB-17890,Customer BB-17890,Consumer,United States,Houston,Illinois,63072,Central,FUR-BO-78638303,Furniture,Bookcases,Bookcases Item 7,49.67
478,CA-2015-648960,02/11/2015,05/11/2015,First Class,CC-97360,Customer CC-97360,Consumer,United States,Seattle,Pennsylvania,31251,East,TEC-CO-81108607,Technology,Copiers,Copiers Item 30,507.61
479,CA-2016-863740,23/05/2016,26/05/2016,Second Class,DD-56692,Customer DD-56692,Home Office,United States,Seattle,Washington,10412,West,OFF-BI-68517062,Office Supplies,Binders,Binders Item 69,40.8
480,CA-2018-315481,11/06/2018,16/06/2018,Second Class,DD-41964,Customer DD-41964,Consumer,United States,Philadelphia,New York,55648,Central,FUR-CH-43800704,Furniture,Chairs,Chairs Item 55,258.33
481,CA-2017-678391,10/04/2017,11/04/2017,Same Day,BB-92266,Customer BB-92266,Corporate,United States,Chicago,New York,27385,Central,FUR-CH-39684814,Furniture,Chairs,Chairs Item 92,462.26
482,CA-2015-973705,05/12/2015,07/12/2015,Same Day,DD-25056,Customer DD-25056,Home Office,United States,San Francisco,California,95559,South,FUR-CH-74968717,Furniture,Chairs,Chairs Item 57,380.08
483,CA-2015-861829,24/11/2015,28/11/2015,Standard Class,DD-32024,Customer DD-32024,Home Office,United States,Houston,Texas,15664,East,OFF-LA-48338235,Office Supplies,Labels,Labels Item 9,176.86
484,CA-2016-332028,25/10/2016,29/10/2016,Standard Class,AA-59642,Customer AA-59642,Corporate,United States,San Francisco,California,31946,West,OFF-AP-29729404,Office Supplies,Appliances,Appliances Item 80,108.86
485,CA-2017-338355,21/02/2017,26/02/2017,Second Class,CC-67805,Customer CC-67805,Corporate,United States,Seattle,Washington,78645,East,OFF-BI-69000962,Office Supplies,Binders,Binders Item 85,122.2
486,CA-2016-680114,08/01/2016,12/01/2016,First Class,BB-96779,Customer BB-96779,Corporate,United States,Philadelphia,Pennsylvania,76297,East,TEC-AC-98703930,Technology,Accessories,Accessories Item 91,668.48
487,CA-2015-946502,23/09/2015,25/09/2015,Same Day,AA-31905,Customer AA-31905,Home Office,United States,San Francisco,Texas,39000,East,TEC-PH-40494905,Technology,Phones,Phones Item 89,413.66
488,CA-2017-812665,25/01/2017,29/01/2017,Second Class,BB-32702,Customer BB-32702,Consumer,United States,Seattle,California,45655,Central,TEC-AC-18651861,Technology,Accessories,Accessories Item 67,1126.45
489,CA-2017-511181,17/08/2017,22/08/2017,Second Class,DD-80710,Customer DD-80710,Corporate,United States,Philadelphia,Texas,30700,East,TEC-AC-67947011,Technology,Accessories,Accessories Item 60,488.79
490,CA-2018-586437,19/07/2018,25/07/2018,Same Day,AA-74138,Customer AA-74138,Corporate,United States,Los Angeles,New York,46385,West,TEC-AC-11018691,Technology,Accessories,Accessories Item 33,1096.12
491,CA-2017-134432,02/09/2017,04/09/2017,First Class,DD-92943,Customer DD-92943,Corporate,United States,Chicago,California,60754,Central,OFF-BI-10208170,Office Supplies,Binders,Binders Item 59,105.34
492,CA-2016-556639,22/10/2016,25/10/2016,Standard Class,AA-83084,Customer AA-83084,Consumer,United States,San Francisco,New York,30955,East,FUR-FU-28754605,Furniture,Furnishings,Furnishings Item 46,421.03
493,CA-2017-337598,26/02/2017,04/03/2017,Standard Class,BB-24881,Customer BB-24881,Home Office,United States,Los Angeles,Illinois,43296,West,TEC-MA-12710237,Technology,Machines,Machines Item 30,984.88
494,CA-2015-166913,20/09/2015,24/09/2015,Second Class,BB-66675,Customer BB-66675,Consumer,United States,Philadelphia,New York,36110,East,OFF-LA-47362044,Office Supplies,Labels,Labels Item 34,71.88
495,CA-2017-689595,21/12/2017,25/12/2017,Standard Class,CC-97574,Customer CC-97574,Corporate,United States,New York City,Illinois,79751,South,TEC-AC-79635968,Technology,Accessories,Accessories Item 38,203.85
496,CA-2016-420801,20/07/2016,21/07/2016,Same Day,AA-19869,Customer AA-19869,Corporate,United States,Chicago,New York,84827,South,OFF-AP-88737640,Office Supplies,Appliances,Appliances Item 93,35.82
497,CA-2018-630485,03/11/2018,05/11/2018,Same Day,AA-85845,Customer AA-85845,Corporate,United States,Houston,Pennsylvania,42527,South,TEC-MA-79764315,Technology,Machines,Machines Item 68,902.28
498,CA-2017-212176,13/11/2017,14/11/2017,Same Day,AA-52287,Customer AA-52287,Consumer,United States,Los Angeles,Texas,88949,East,OFF-AP-40063466,Office Supplies,Appliances,Appliances Item 49,389.09
499,CA-2015-836176,01/03/2015,05/03/2015,Second Class,BB-10841,Customer BB-10841,Consumer,United States,Chicago,Washington,98773,Central,FUR-TA-68228214,Furniture,Tables,Tables Item 50,389.09
500,CA-2016-592540,30/07/2016,02/08/2016,First Class,BB-40889,Customer BB-40889,Corporate,United States,Houston,Washington,60703,Central,FUR-FU-27269107,Furniture,Furnishings,Furnishings Item 67,731.87
501,CA-2015-505148,04/10/2015,06/10/2015,First Class,CC-40054,Customer CC-40054,Consumer,United States,New York City,California,68873,West,FUR-FU-71393591,Furniture,Furnishings,Furnishings Item 2,339.85
502,CA-2017-516948,12/06/2017,16/06/2017,Second Class,DD-24573,Customer DD-24573,Home Office,United States,Philadelphia,Illinois,90651,Central,OFF-BI-24355345,Office Supplies,Binders,Binders Item 9,109.63
503,CA-2016-500220,20/04/2016,21/04/2016,Second Class,DD-28129,Customer DD-28129,Consumer,United States,Los Angeles,Texas,61311,South,OFF-LA-38608017,Office Supplies,Labels,Labels Item 10,121.03
504,CA-2016-871628,08/12/2016,10/12/2016,Same Day,AA-97899,Customer AA-97899,Home Office,United States,Philadelphia,Pennsylvania,84412,South,TEC-PH-21803229,Technology,Phones,Phones Item 85,1151.71
505,CA-2016-660273,03/08/2016,09/08/2016,Standard Class,DD-26643,Customer DD-26643,Home Office,United States,Los Angeles,Illinois,58425,West,TEC-MA-25080391,Technology,Machines,Machines Item 18,1076.51
506,CA-2016-420576,06/08/2016,10/08/2016,Second Class,AA-35976,Customer AA-35976,Corporate,United States,Philadelphia,Texas,85554,East,FUR-BO-19504098,Furniture,Bookcases,Bookcases Item 15,595.77
507,CA-2015-581209,16/07/2015,22/07/2015,Standard Class,CC-58807,Customer CC-58807,Corporate,United States,Philadelphia,New York,70022,Central,TEC-AC-61952123,Technology,Accessories,Accessories Item 32,656.46
508,CA-2016-758981,09/09/2016,11/09/2016,Standard Class,DD-58406,Customer DD-58406,Corporate,United States,Chicago,Illinois,94731,South,FUR-TA-26912745,Furniture,Tables,Tables Item 62,600.76
509,CA-2017-669443,02/02/2017,05/02/2017,Second Class,DD-66671,Customer DD-66671,Consumer,United States,San Francisco,California,14081,South,FUR-BO-39655504,Furniture,Bookcases,Bookcases Item 28,408.17
510,CA-2016-544723,12/06/2016,16/06/2016,Standard Class,DD-77018,Customer DD-77018,Corporate,United States,New York City,California,97354,East,TEC-AC-65396168,Technology,Accessories,Accessories Item 78,537.67
511,CA-2015-645591,02/06/2015,04/06/2015,First Class,AA-53853,Customer AA-53853,Corporate,United States,Houston,New York,54703,East,TEC-PH-80910351,Technology,Phones,Phones Item 92,581.62
512,CA-2015-182232,22/07/2015,25/07/2015,First Class,BB-66916,Customer BB-66916,Home Office,United States,Chicago,Texas,97477,South,TEC-MA-15392648,Technology,Machines,Machines Item 67,959.53
513,CA-2018-325862,16/04/2018,18/04/2018,First Class,CC-95409,Customer CC-95409,Consumer,United States,Houston,Washington,49168,East,TEC-MA-25568873,Technology,Machines,Machines Item 24,1022.98
514,CA-2016-671218,12/04/2016,17/04/2016,First Class,AA-84318,Customer AA-84318,Corporate,United States,New York City,California,18038,East,OFF-PA-40585519,Office Supplies,Paper,Paper Item 45,97.15
515,CA-2016-312251,20/07/2016,26/07/2016,Same Day,DD-27505,Customer DD-27505,Home Office,United States,Houston,Pennsylvania,74889,West,OFF-AP-77981523,Office Supplies,Appliances,Appliances Item 53,105.17
516,CA-2016-871537,17/04/2016,20/04/2016,Second Class,CC-82459,Customer CC-82459,Consumer,United States,Chicago,New York,40206,West,OFF-PA-37103813,Office Supplies,Paper,Paper Item 37,107.46
517,CA-2016-619635,29/06/2016,02/07/2016,First Class,DD-15571,Customer DD-15571,Consumer,United States,Houston,California,29953,Central,FUR-TA-29694587,Furniture,Tables,Tables Item 39,44.86
518,CA-2018-915051,14/12/2018,19/12/2018,First Class,DD-94413,Customer DD-94413,Consumer,United States,San Francisco,California,67512,Central,FUR-TA-61284078,Furniture,Tables,Tables Item 7,67.51
519,CA-2015-591933,26/11/2015,29/11/2015,First Class,BB-33787,Customer BB-33787,Corporate,United States,Houston,Washington,93132,East,OFF-BI-56135234,Office Supplies,Binders,Binders Item 29,168.03
520,CA-2015-644324,03/07/2015,05/07/2015,Same Day,AA-71568,Customer AA-71568,Corporate,United States,Seattle,California,22539,West,FUR-FU-29177229,Furniture,Furnishings,Furnishings Item 71,682.93
521,CA-2018-870979,25/03/2018,31/03/2018,Same Day,AA-26162,Customer AA-26162,Home Office,United States,San Francisco,Illinois,95434,South,OFF-LA-76460221,Office Supplies,Labels,Labels Item 50,168.23
522,CA-2017-451589,11/05/2017,13/05/2017,Second Class,BB-72450,Customer BB-72450,Consumer,United States,Chicago,Washington,18868,East,FUR-FU-86592758,Furniture,Furnishings,Furnishings Item 83,106.66
523,CA-2016-142561,12/12/2016,13/12/2016,Second Class,DD-28720,Customer DD-28720,Consumer,United States,Houston,Pennsylvania,27986,South,FUR-TA-95336454,Furniture,Tables,Tables Item 17,400.85
524,CA-2015-265253,21/10/2015,22/10/2015,First Class,AA-20820,Customer AA-20820,Corporate,United States,Los Angeles,New York,85983,East,OFF-FA-78201709,Office Supplies,Fasteners,Fasteners Item 63,34.08
525,CA-2017-710047,23/03/2017,27/03/2017,First Class,AA-65319,Customer AA-65319,Corporate,United States,Los Angeles,New York,53050,Central,TEC-CO-64440044,Technology,Copiers,Copiers Item 88,742.14
526,CA-2018-723705,17/05/2018,20/05/2018,Second Class,BB-94495,Customer BB-94495,Corporate,United States,Chicago,Illinois,21223,Central,OFF-FA-10759979,Office Supplies,Fasteners,Fasteners Item 35,180.37
527,CA-2018-364083,08/04/2018,11/04/2018,Second Class,CC-33030,Customer CC-33030,Corporate,United States,Chicago,Illinois,39299,Central,FUR-FU-49777057,Furniture,Furnishings,Furnishings Item 6,467.98
528,CA-2017-231414,09/09/2017,11/09/2017,Second Class,CC-30531,Customer CC-30531,Corporate,United States,Philadelphia,California,68946,East,TEC-MA-37128576,Technology,Machines,Machines Item 47,284.56
529,CA-2018-351278,06/09/2018,12/09/2018,Standard Class,AA-69195,Customer AA-69195,Corporate,United States,Los Angeles,New York,11362,Central,OFF-FA-46656034,Office Supplies,Fasteners,Fasteners Item 56,101.28
530,CA-2018-380045,13/07/2018,14/07/2018,Second Class,AA-63824,Customer AA-63824,Corporate,United States,Houston,Texas,76360,East,OFF-PA-23123917,Office Supplies,Paper,Paper Item 39,562.29
531,CA-2015-176544,24/07/2015,29/07/2015,First Class,AA-72984,Customer AA-72984,Consumer,United States,Philadelphia,California,59412,West,TEC-MA-49778696,Technology,Machines,Machines Item 20,605.79
532,CA-2015-494767,25/04/2015,26/04/2015,Second Class,CC-44209,Customer CC-44209,Consumer,United States,New York City,Pennsylvania,84224,Central,TEC-AC-79909562,Technology,Accessories,Accessories Item 94,348.97
533,CA-2018-795945,30/12/2018,02/01/2019,Same Day,CC-25154,Customer CC-25154,Home Office,United States,Los Angeles,Illinois,34866,West,TEC-MA-14594679,Technology,Machines,Machines Item 66,319.87
534,CA-2017-472707,09/03/2017,13/03/2017,Standard Class,BB-76757,Customer BB-76757,Consumer,United States,San Francisco,Pennsylvania,35719,South,TEC-AC-29795917,Technology,Accessories,Accessories Item 5,101.22
535,CA-2015-152370,25/05/2015,27/05/2015,Standard Class,AA-23546,Customer AA-23546,Corporate,United States,Seattle,Texas,88976,Central,FUR-TA-41794143,Furniture,Tables,Tables Item 47,71.71
536,CA-2015-866441,25/06/2015,27/06/2015,Standard Class,AA-48575,Customer AA-48575,Corporate,United States,Philadelphia,Washington,88023,Central,FUR-BO-37780805,Furniture,Bookcases,Bookcases Item 23,361.51
537,CA-2016-934754,06/09/2016,12/09/2016,First Class,AA-30353,Customer AA-30353,Home Office,United States,Chicago,Illinois,15371,Central,OFF-AR-40093073,Office Supplies,Art,Art Item 94,65.82
538,CA-2015-942880,07/01/2015,10/01/2015,Same Day,AA-27092,Customer AA-27092,Consumer,United States,Los Angeles,Washington,68735,Central,FUR-FU-66906502,Furniture,Furnishings,Furnishings Item 21,235.69
539,CA-2017-128946,25/02/2017,26/02/2017,Standard Class,BB-39292,Customer BB-39292,Consumer,United States,Seattle,Washington,60052,Central,FUR-CH-15732134,Furniture,Chairs,Chairs Item 12,207.74
540,CA-2015-450683,22/09/2015,26/09/2015,First Class,AA-99329,Customer AA-99329,Consumer,United States,Philadelphia,Texas,18798,Central,FUR-FU-22683634,Furniture,Furnishings,Furnishings Item 68,522.21
541,CA-2015-568391,28/02/2015,02/03/2015,Second Class,AA-21857,Customer AA-21857,Home Office,United States,Chicago,Washington,69470,South,TEC-AC-81928888,Technology,Accessories,Accessories Item 30,705.24
542,CA-2017-182968,17/10/2017,18/10/2017,First Class,CC-83438,Customer CC-83438,Home Office,United States,Los Angeles,New York,86308,South,TEC-MA-71004105,Technology,Machines,Machines Item 16,962.45
543,CA-2018-298747,07/02/2018,10/02/2018,Second Class,DD-41330,Customer DD-41330,Corporate,United States,San Francisco,Illinois,27667,Central,OFF-AP-81690589,Office Supplies,Appliances,Appliances Item 5,177.98
544,CA-2017-777009,31/08/2017,06/09/2017,Same Day,DD-13064,Customer DD-13064,Consumer,United States,San Francisco,New York,72642,East,OFF-FA-80863715,Office Supplies,Fasteners,Fasteners Item 21,42.58
545,CA-2018-355526,28/11/2018,01/12/2018,First Class,AA-42922,Customer AA-42922,Consumer,United States,San Francisco,Texas,36392,Central,FUR-FU-84555132,Furniture,Furnishings,Furnishings Item 84,695.22
546,CA-2018-224484,05/06/2018,09/06/2018,Standard Class,DD-91987,Customer DD-91987,Consumer,United States,Chicago,New York,77970,West,OFF-BI-34742883,Office Supplies,Binders,Binders Item 72,41.95
547,CA-2018-647563,19/04/2018,23/04/2018,First Class,BB-66972,Customer BB-66972,Home Office,United States,Houston,Pennsylvania,96911,West,FUR-FU-25303413,Furniture,Furnishings,Furnishings Item 46,1021.68
548,CA-2018-299207,01/01/2018,07/01/2018,First Class,BB-31422,Customer BB-31422,Home Office,United States,Philadelphia,Washington,75644,Central,OFF-BI-69864092,Office Supplies,Binders,Binders Item 27,36.74
549,CA-2018-876386,03/10/2018,04/10/2018,Standard Class,BB-33510,Customer BB-33510,Consumer,United States,Houston,Pennsylvania,33632,East,TEC-CO-49448925,Technology,Copiers,Copiers Item 61,1101.13
550,CA-2016-462308,14/08/2016,19/08/2016,Same Day,CC-83339,Customer CC-83339,Corporate,United States,Philadelphia,Texas,36448,South,TEC-CO-49107415,Technology,Copiers,Copiers Item 39,906.52
551,CA-2015-855550,18/11/2015,21/11/2015,First Class,DD-92553,Customer DD-92553,Home Office,United States,Seattle,Pennsylvania,40367,South,FUR-TA-11138656,Furniture,Tables,Tables Item 89,822.81
552,CA-2015-661653,28/07/2015,01/08/2015,Standard Class,DD-62918,Customer DD-62918,Consumer,United States,Houston,Washington,41708,Central,TEC-CO-26545796,Technology,Copiers,Copiers Item 29,694.01
553,CA-2015-492025,24/08/2015,26/08/2015,Same Day,BB-96476,Customer BB-96476,Consumer,United States,New York City,New York,42741,South,FUR-CH-40594313,Furniture,Chairs,Chairs Item 32,227.82
554,CA-2017-613043,26/01/2017,30/01/2017,Second Class,DD-88070,Customer DD-88070,Corporate,United States,San Francisco,Washington,95498,East,FUR-BO-13657537,Furniture,Bookcases,Bookcases Item 14,731.84
555,CA-2015-919206,13/09/2015,17/09/2015,Standard Class,CC-49543,Customer CC-49543,Corporate,United States,Chicago,California,29348,Central,FUR-BO-22570753,Furniture,Bookcases,Bookcases Item 14,243.62
556,CA-2015-242911,17/01/2015,22/01/2015,Same Day,CC-90238,Customer CC-90238,Home Office,United States,San Francisco,New York,60746,East,TEC-AC-34632591,Technology,Accessories,Accessories Item 88,1501.83
557,CA-2018-925843,07/08/2018,09/08/2018,Standard Class,BB-11491,Customer BB-11491,Home Office,United States,Philadelphia,Texas,16646,South,TEC-MA-98288973,Technology,Machines,Machines Item 58,107.67
558,CA-2018-719029,05/09/2018,07/09/2018,Same Day,CC-14002,Customer CC-14002,Consumer,United States,New York City,New York,37751,West,OFF-PA-26465213,Office Supplies,Paper,Paper Item 13,177.47
559,CA-2015-986681,21/08/2015,22/08/2015,Standard Class,BB-51798,Customer BB-51798,Corporate,United States,Seattle,Pennsylvania,86029,West,TEC-PH-42832148,Technology,Phones,Phones Item 52,243.65
560,CA-2018-668904,27/02/2018,01/03/2018,Second Class,DD-41955,Customer DD-41955,Consumer,United States,Los Angeles,New York,96018,West,TEC-AC-37885106,Technology,Accessories,Accessories Item 64,1717.49
